TOWN,eb_rate_estimate,year,drug
TEMPLETON,0.031901242152805,2013,diazepam
TEMPLETON,0.044068210943505,2014,diazepam
TEMPLETON,0.029039800789034,2015,diazepam
TEMPLETON,0.040623380219014,2016,diazepam
TEMPLETON,0.038883369314115,2017,diazepam
TEMPLETON,0.220075559436104,2013,lorazepam
TEMPLETON,0.216638924845952,2014,lorazepam
TEMPLETON,0.25975902769529,2015,lorazepam
TEMPLETON,0.294199043703887,2016,lorazepam
TEMPLETON,0.184667942849286,2017,lorazepam
TEMPLETON,0.285673733099898,2013,tot_benzo
TEMPLETON,0.303215998307263,2014,tot_benzo
TEMPLETON,0.331226124224488,2015,tot_benzo
TEMPLETON,0.355790075460934,2016,tot_benzo
TEMPLETON,0.240854685634565,2017,tot_benzo
TEMPLETON,12.388584084155632,2013,tot_opioid
TEMPLETON,12.160087980867663,2014,tot_opioid
TEMPLETON,13.283953994627943,2015,tot_opioid
TEMPLETON,14.31258889701843,2016,tot_opioid
TEMPLETON,16.15998708426346,2017,tot_opioid
TEWKSBURY,0.174553628920952,2013,alprazolam
TEWKSBURY,0.168005011026374,2014,alprazolam
TEWKSBURY,0.183328071842529,2015,alprazolam
TEWKSBURY,0.186618521660509,2016,alprazolam
TEWKSBURY,0.210215543751917,2017,alprazolam
TEWKSBURY,0.052911350651454,2013,diazepam
TEWKSBURY,0.047924311894288,2014,diazepam
TEWKSBURY,0.047143751260594,2015,diazepam
TEWKSBURY,0.069918660272267,2016,diazepam
TEWKSBURY,0.073659697340737,2017,diazepam
TEWKSBURY,0.409774645167046,2013,lorazepam
TEWKSBURY,0.363539213384574,2014,lorazepam
TEWKSBURY,0.375586249114671,2015,lorazepam
TEWKSBURY,0.443448665493952,2016,lorazepam
TEWKSBURY,0.447515189741396,2017,lorazepam
TEWKSBURY,0.637286749933743,2013,tot_benzo
TEWKSBURY,0.579454460760153,2014,tot_benzo
TEWKSBURY,0.606045350286241,2015,tot_benzo
TEWKSBURY,0.70004026755565,2016,tot_benzo
TEWKSBURY,0.731470895415358,2017,tot_benzo
TEWKSBURY,17.19219854028751,2013,tot_opioid
TEWKSBURY,16.59677967255639,2014,tot_opioid
TEWKSBURY,16.409362797460542,2015,tot_opioid
TEWKSBURY,18.421401572032565,2016,tot_opioid
TEWKSBURY,20.77244671163207,2017,tot_opioid
TISBURY,0.00156757080831,2013,alprazolam
TISBURY,0.001645944319896,2014,alprazolam
TISBURY,0.00157875531964,2015,alprazolam
TISBURY,0.001723753964445,2016,alprazolam
TISBURY,0.001750906998305,2017,alprazolam
TISBURY,0.001712451500762,2013,diazepam
TISBURY,0.001761956749265,2014,diazepam
TISBURY,0.001841389360156,2015,diazepam
TISBURY,0.001958295891576,2016,diazepam
TISBURY,0.001941121331491,2017,diazepam
TISBURY,0.003060961446054,2013,lorazepam
TISBURY,0.003082827201407,2014,lorazepam
TISBURY,0.003058002875395,2015,lorazepam
TISBURY,0.003109658864784,2016,lorazepam
TISBURY,0.003010395395615,2017,lorazepam
TISBURY,0.00274353550162,2013,tot_benzo
TISBURY,0.002773227555564,2014,tot_benzo
TISBURY,0.002732362728691,2015,tot_benzo
TISBURY,0.002880585835105,2016,tot_benzo
TISBURY,0.002828297083593,2017,tot_benzo
TISBURY,0.137186515072374,2013,tot_opioid
TISBURY,0.375678505202532,2014,tot_opioid
TISBURY,0.33282406054378,2015,tot_opioid
TISBURY,0.286944083018437,2016,tot_opioid
TISBURY,0.283834452907944,2017,tot_opioid
TOLLAND,0.006268667322468,2013,alprazolam
TOLLAND,0.006589447746673,2014,alprazolam
TOLLAND,0.0063361343875,2015,alprazolam
TOLLAND,0.006910992038267,2016,alprazolam
TOLLAND,0.007016063391449,2017,alprazolam
TOLLAND,0.006544344399437,2013,diazepam
TOLLAND,0.006734083309957,2014,diazepam
TOLLAND,0.007001012541906,2015,diazepam
TOLLAND,0.007414470108476,2016,diazepam
TOLLAND,0.007349098863914,2017,diazepam
TOLLAND,0.012279521399095,2013,lorazepam
TOLLAND,0.012389060226717,2014,lorazepam
TOLLAND,0.012303954563197,2015,lorazepam
TOLLAND,0.012531727414832,2016,lorazepam
TOLLAND,0.012141978048991,2017,lorazepam
TOLLAND,0.011166504942749,2013,tot_benzo
TOLLAND,0.011297487721931,2014,tot_benzo
TOLLAND,0.011138380703998,2015,tot_benzo
TOLLAND,0.011744273745516,2016,tot_benzo
TOLLAND,0.011534004436369,2017,tot_benzo
TOLLAND,0.01094156098984,2013,tot_opioid
TOLLAND,0.010873340676158,2014,tot_opioid
TOLLAND,0.010679577312226,2015,tot_opioid
TOLLAND,0.010617857769126,2016,tot_opioid
TOLLAND,0.010399099890251,2017,tot_opioid
TOPSFIELD,5.75861796063e-4,2013,alprazolam
TOPSFIELD,6.0451046443e-4,2014,alprazolam
TOPSFIELD,5.795317589e-4,2015,alprazolam
TOPSFIELD,6.3289417409e-4,2016,alprazolam
TOPSFIELD,6.42936777258e-4,2017,alprazolam
TOPSFIELD,6.3530435669e-4,2013,diazepam
TOPSFIELD,6.53658497027e-4,2014,diazepam
TOPSFIELD,6.83924971333e-4,2015,diazepam
TOPSFIELD,7.28029526073e-4,2016,diazepam
TOPSFIELD,7.21652236604e-4,2017,diazepam
TOPSFIELD,0.001123723192651,2013,lorazepam
TOPSFIELD,0.001131331686598,2014,lorazepam
TOPSFIELD,0.001121941433691,2015,lorazepam
TOPSFIELD,0.001140513466251,2016,lorazepam
TOPSFIELD,0.001103911861892,2017,lorazepam
TOPSFIELD,0.001004160617442,2013,tot_benzo
TOPSFIELD,0.001014840235697,2014,tot_benzo
TOPSFIELD,9.99749684178e-4,2015,tot_benzo
TOPSFIELD,0.001053952503862,2016,tot_benzo
TOPSFIELD,0.00103476714823,2017,tot_benzo
TOPSFIELD,0.323316802828564,2013,tot_opioid
TOPSFIELD,0.350081117477993,2014,tot_opioid
TOPSFIELD,0.362891817080282,2015,tot_opioid
TOPSFIELD,1.872598170371686,2016,tot_opioid
TOPSFIELD,0.104650181356267,2017,tot_opioid
TOWNSEND,0.077216378488512,2013,alprazolam
TOWNSEND,0.112497782028337,2014,alprazolam
TOWNSEND,0.112509726585308,2015,alprazolam
TOWNSEND,0.114812062220159,2016,alprazolam
TOWNSEND,0.045097321604672,2017,alprazolam
TOWNSEND,0.016471327526664,2013,diazepam
TOWNSEND,0.011290903484811,2014,diazepam
TOWNSEND,9.20704731525e-4,2015,diazepam
TOWNSEND,0.011373193538089,2016,diazepam
TOWNSEND,9.71304656164e-4,2017,diazepam
TOWNSEND,0.093741446284838,2013,lorazepam
TOWNSEND,0.132029285041747,2014,lorazepam
TOWNSEND,0.148545733697939,2015,lorazepam
TOWNSEND,0.168868818229597,2016,lorazepam
TOWNSEND,0.093046117969975,2017,lorazepam
TOWNSEND,0.186240758759549,2013,tot_benzo
TOWNSEND,0.254684177335659,2014,tot_benzo
TOWNSEND,0.260704792705161,2015,tot_benzo
TOWNSEND,0.29386179272137,2016,tot_benzo
TOWNSEND,0.13747321573076,2017,tot_benzo
TOWNSEND,7.9594390399183,2013,tot_opioid
TOWNSEND,9.550929874375548,2014,tot_opioid
TOWNSEND,9.093527607778725,2015,tot_opioid
TOWNSEND,9.415317676415363,2016,tot_opioid
TOWNSEND,6.71233415663822,2017,tot_opioid
TRURO,0.001629151380195,2013,alprazolam
TRURO,0.00171062877537,2014,alprazolam
TRURO,0.00164085240668,2015,alprazolam
TRURO,0.001791530331449,2016,alprazolam
TRURO,0.00181973814461,2017,alprazolam
TRURO,0.001778642375473,2013,diazepam
TRURO,0.001830063177476,2014,diazepam
TRURO,0.001912429005361,2015,diazepam
TRURO,0.002033728552594,2016,diazepam
TRURO,0.002015891127264,2017,diazepam
TRURO,0.003181340270905,2013,lorazepam
TRURO,0.003204139637941,2014,lorazepam
TRURO,0.003178387803823,2015,lorazepam
TRURO,0.003232144283628,2016,lorazepam
TRURO,0.003129005381237,2017,lorazepam
TRURO,0.002851965788357,2013,tot_benzo
TRURO,0.002882864620004,2014,tot_benzo
TRURO,0.002840408401269,2015,tot_benzo
TRURO,0.002994498148452,2016,tot_benzo
TRURO,0.002940151193471,2017,tot_benzo
TRURO,0.147407423771864,2013,tot_opioid
TRURO,0.126725418358494,2014,tot_opioid
TRURO,0.094883992186043,2015,tot_opioid
TRURO,0.13461105912802,2016,tot_opioid
TRURO,0.156812164677902,2017,tot_opioid
TYNGSBOROUGH,0.017908078410027,2013,alprazolam
TYNGSBOROUGH,8.46099628886e-4,2014,alprazolam
TYNGSBOROUGH,8.11236347685e-4,2015,alprazolam
TYNGSBOROUGH,8.85889587429e-4,2016,alprazolam
TYNGSBOROUGH,8.99922929462e-4,2017,alprazolam
TYNGSBOROUGH,8.87116610293e-4,2013,diazepam
TYNGSBOROUGH,9.12749559308e-4,2014,diazepam
TYNGSBOROUGH,9.54751978672e-4,2015,diazepam
TYNGSBOROUGH,0.001016098090419,2016,diazepam
TYNGSBOROUGH,0.001007194921193,2017,diazepam
TYNGSBOROUGH,0.00157297001727,2013,lorazepam
TYNGSBOROUGH,0.001583756156426,2014,lorazepam
TYNGSBOROUGH,0.001570701639085,2015,lorazepam
TYNGSBOROUGH,0.001596825453505,2016,lorazepam
TYNGSBOROUGH,0.001545643127642,2017,lorazepam
TYNGSBOROUGH,0.018559817290957,2013,tot_benzo
TYNGSBOROUGH,0.001421610311399,2014,tot_benzo
TYNGSBOROUGH,0.001400515333756,2015,tot_benzo
TYNGSBOROUGH,0.001476456210279,2016,tot_benzo
TYNGSBOROUGH,0.001449597373623,2017,tot_benzo
TYNGSBOROUGH,0.425097688993854,2013,tot_opioid
TYNGSBOROUGH,0.177253268179092,2014,tot_opioid
TYNGSBOROUGH,0.16628420741508,2015,tot_opioid
TYNGSBOROUGH,0.135785994797969,2016,tot_opioid
TYNGSBOROUGH,0.180323325897019,2017,tot_opioid
TYRINGHAM,0.005252419345356,2013,alprazolam
TYRINGHAM,0.005519860730795,2014,alprazolam
TYRINGHAM,0.005304818393439,2015,alprazolam
TYRINGHAM,0.00578739122226,2016,alprazolam
TYRINGHAM,0.005876067524493,2017,alprazolam
TYRINGHAM,0.005536482059186,2013,diazepam
TYRINGHAM,0.00569690341551,2014,diazepam
TYRINGHAM,0.005929162538301,2015,diazepam
TYRINGHAM,0.006284760218436,2016,diazepam
TYRINGHAM,0.006229409879549,2017,diazepam
TYRINGHAM,0.010281770123691,2013,lorazepam
TYRINGHAM,0.010369523161162,2014,lorazepam
TYRINGHAM,0.010295625902617,2015,lorazepam
TYRINGHAM,0.010482592646732,2016,lorazepam
TYRINGHAM,0.010154702765618,2017,lorazepam
TYRINGHAM,0.009320396066525,2013,tot_benzo
TYRINGHAM,0.009427869063667,2014,tot_benzo
TYRINGHAM,0.009293743563352,2015,tot_benzo
TYRINGHAM,0.009798988902,2016,tot_benzo
TYRINGHAM,0.009623014205021,2017,tot_benzo
TYRINGHAM,0.009099446499327,2013,tot_opioid
TYRINGHAM,0.009042681551644,2014,tot_opioid
TYRINGHAM,0.008881512046896,2015,tot_opioid
TYRINGHAM,0.008830138306766,2016,tot_opioid
TYRINGHAM,0.008648189043154,2017,tot_opioid
UPTON,0.086095351533793,2013,alprazolam
UPTON,0.106848388220475,2014,alprazolam
UPTON,0.181387048437843,2015,alprazolam
UPTON,0.262570594641999,2016,alprazolam
UPTON,0.249314154947916,2017,alprazolam
UPTON,0.090377194445591,2013,diazepam
UPTON,0.161789572949656,2014,diazepam
UPTON,0.178882502837075,2015,diazepam
UPTON,0.156688459346715,2016,diazepam
UPTON,0.159953454622294,2017,diazepam
UPTON,0.284030971546423,2013,lorazepam
UPTON,0.313122934234992,2014,lorazepam
UPTON,0.375311379220023,2015,lorazepam
UPTON,0.430970021392225,2016,lorazepam
UPTON,0.384566438192906,2017,lorazepam
UPTON,0.460587433464218,2013,tot_benzo
UPTON,0.582732623453008,2014,tot_benzo
UPTON,0.737234740484311,2015,tot_benzo
UPTON,0.851933630042798,2016,tot_benzo
UPTON,0.795471290075073,2017,tot_benzo
UPTON,18.61901230067428,2013,tot_opioid
UPTON,19.51658752103573,2014,tot_opioid
UPTON,23.12674507452395,2015,tot_opioid
UPTON,25.32905420238863,2016,tot_opioid
UPTON,25.519744631869607,2017,tot_opioid
UXBRIDGE,0.077415997359324,2013,alprazolam
UXBRIDGE,0.130471611145255,2014,alprazolam
UXBRIDGE,0.108211163346831,2015,alprazolam
UXBRIDGE,0.12415744148402,2016,alprazolam
UXBRIDGE,0.112493997415135,2017,alprazolam
UXBRIDGE,0.061762602883683,2013,diazepam
UXBRIDGE,0.067052881543114,2014,diazepam
UXBRIDGE,0.048597770266174,2015,diazepam
UXBRIDGE,0.0538803527726,2016,diazepam
UXBRIDGE,0.051767610607352,2017,diazepam
UXBRIDGE,0.229635599836145,2013,lorazepam
UXBRIDGE,0.239237182418826,2014,lorazepam
UXBRIDGE,0.22759032269015,2015,lorazepam
UXBRIDGE,0.298218018307843,2016,lorazepam
UXBRIDGE,0.304579811404952,2017,lorazepam
UXBRIDGE,0.368543348270408,2013,tot_benzo
UXBRIDGE,0.436590585888942,2014,tot_benzo
UXBRIDGE,0.384011558201559,2015,tot_benzo
UXBRIDGE,0.475983479757869,2016,tot_benzo
UXBRIDGE,0.468540444257567,2017,tot_benzo
UXBRIDGE,17.10672645970502,2013,tot_opioid
UXBRIDGE,18.505848210648953,2014,tot_opioid
UXBRIDGE,18.940652693058816,2015,tot_opioid
UXBRIDGE,25.365189983877553,2016,tot_opioid
UXBRIDGE,30.39166590743696,2017,tot_opioid
WAKEFIELD,0.098348048817201,2013,alprazolam
WAKEFIELD,0.080532401320558,2014,alprazolam
WAKEFIELD,0.02591090467912,2015,alprazolam
WAKEFIELD,0.02254937389599,2016,alprazolam
WAKEFIELD,0.022176898834043,2017,alprazolam
WAKEFIELD,0.023441736613475,2013,diazepam
WAKEFIELD,0.013707966079972,2014,diazepam
WAKEFIELD,0.009408079372402,2015,diazepam
WAKEFIELD,0.012604318587856,2016,diazepam
WAKEFIELD,0.002678953705396,2017,diazepam
WAKEFIELD,0.075458987559694,2013,lorazepam
WAKEFIELD,0.105876304586308,2014,lorazepam
WAKEFIELD,0.058384773565241,2015,lorazepam
WAKEFIELD,0.060272110879789,2016,lorazepam
WAKEFIELD,0.062890157194551,2017,lorazepam
WAKEFIELD,0.196974873259573,2013,tot_benzo
WAKEFIELD,0.199802781913915,2014,tot_benzo
WAKEFIELD,0.093308578600914,2015,tot_benzo
WAKEFIELD,0.095017787134635,2016,tot_benzo
WAKEFIELD,0.087311492513433,2017,tot_benzo
WAKEFIELD,4.417294139232045,2013,tot_opioid
WAKEFIELD,4.632665066257167,2014,tot_opioid
WAKEFIELD,3.872663476730235,2015,tot_opioid
WAKEFIELD,4.485325207234987,2016,tot_opioid
WAKEFIELD,4.699751969108481,2017,tot_opioid
WALES,0.002532488578573,2013,alprazolam
WALES,0.002659715231627,2014,alprazolam
WALES,0.002552437994348,2015,alprazolam
WALES,0.002786279325819,2016,alprazolam
WALES,0.00282985622,2017,alprazolam
WALES,0.002740447801008,2013,diazepam
WALES,0.002819720250545,2014,diazepam
WALES,0.002943560197719,2015,diazepam
WALES,0.003127646027013,2016,diazepam
WALES,0.003100184876213,2017,diazepam
WALES,0.004948347200432,2013,lorazepam
WALES,0.004985493157866,2014,lorazepam
WALES,0.004946552409685,2015,lorazepam
WALES,0.005031744727338,2016,lorazepam
WALES,0.004871967468292,2017,lorazepam
WALES,0.004448277745091,2013,tot_benzo
WALES,0.004497235821426,2014,tot_benzo
WALES,0.004431559699259,2015,tot_benzo
WALES,0.004672093565233,2016,tot_benzo
WALES,0.004587519416061,2017,tot_benzo
WALES,0.004301564016019,2013,tot_opioid
WALES,0.004274692491416,2014,tot_opioid
WALES,0.004198468637888,2015,tot_opioid
WALES,0.004174127103354,2016,tot_opioid
WALES,0.004088088318399,2017,tot_opioid
WALPOLE,0.026129888861943,2013,alprazolam
WALPOLE,0.032994317953153,2014,alprazolam
WALPOLE,0.034059221157854,2015,alprazolam
WALPOLE,0.035791304725645,2016,alprazolam
WALPOLE,0.045858644654087,2017,alprazolam
WALPOLE,0.019686952741705,2013,diazepam
WALPOLE,0.018198650276939,2014,diazepam
WALPOLE,0.022690933075645,2015,diazepam
WALPOLE,0.025265726450689,2016,diazepam
WALPOLE,0.016081113629838,2017,diazepam
WALPOLE,0.142626568045761,2013,lorazepam
WALPOLE,0.161487681203634,2014,lorazepam
WALPOLE,0.180983067618513,2015,lorazepam
WALPOLE,0.213132452851293,2016,lorazepam
WALPOLE,0.265820126125742,2017,lorazepam
WALPOLE,0.18810526569842,2013,tot_benzo
WALPOLE,0.212332925863141,2014,tot_benzo
WALPOLE,0.237407328145683,2015,tot_benzo
WALPOLE,0.273861992736786,2016,tot_benzo
WALPOLE,0.327435240691401,2017,tot_benzo
WALPOLE,7.345747011518088,2013,tot_opioid
WALPOLE,7.762428224198085,2014,tot_opioid
WALPOLE,8.337156148733492,2015,tot_opioid
WALPOLE,7.544120994785337,2016,tot_opioid
WALPOLE,8.773354473347167,2017,tot_opioid
WALTHAM,0.082911653759471,2013,alprazolam
WALTHAM,0.085813695377086,2014,alprazolam
WALTHAM,0.094084627070133,2015,alprazolam
WALTHAM,0.101122390499684,2016,alprazolam
WALTHAM,0.090061242320385,2017,alprazolam
WALTHAM,0.044419654570735,2013,diazepam
WALTHAM,0.035852128639601,2014,diazepam
WALTHAM,0.045662221074075,2015,diazepam
WALTHAM,0.04835008334077,2016,diazepam
WALTHAM,0.047419660767057,2017,diazepam
WALTHAM,0.270661151218845,2013,lorazepam
WALTHAM,0.268398793077896,2014,lorazepam
WALTHAM,0.242866733072724,2015,lorazepam
WALTHAM,0.361782469619085,2016,lorazepam
WALTHAM,0.325386995836125,2017,lorazepam
WALTHAM,0.397929692783446,2013,tot_benzo
WALTHAM,0.389976266076867,2014,tot_benzo
WALTHAM,0.382532845566193,2015,tot_benzo
WALTHAM,0.511200133182269,2016,tot_benzo
WALTHAM,0.462798005843172,2017,tot_benzo
WALTHAM,18.54929015366138,2013,tot_opioid
WALTHAM,18.02995245359597,2014,tot_opioid
WALTHAM,18.966840963046838,2015,tot_opioid
WALTHAM,20.18916772882525,2016,tot_opioid
WALTHAM,20.08602502105384,2017,tot_opioid
WARE,5.03193973419e-4,2013,alprazolam
WARE,5.28218348621e-4,2014,alprazolam
WARE,0.008274873042002,2015,alprazolam
WARE,5.53007506377e-4,2016,alprazolam
WARE,5.61787165486e-4,2017,alprazolam
WARE,5.5553793696e-4,2013,diazepam
WARE,0.012161501183296,2014,diazepam
WARE,0.012663656374845,2015,diazepam
WARE,6.36719473176e-4,2016,diazepam
WARE,0.006902148653353,2017,diazepam
WARE,0.006807982518701,2013,lorazepam
WARE,0.104906931737591,2014,lorazepam
WARE,0.19621623542789501,2015,lorazepam
WARE,0.144290799676845,2016,lorazepam
WARE,0.104922889020065,2017,lorazepam
WARE,0.006712203512895,2013,tot_benzo
WARE,0.116624711228342,2014,tot_benzo
WARE,0.216316788709961,2015,tot_benzo
WARE,0.144389657487958,2016,tot_benzo
WARE,0.111304977370385,2017,tot_benzo
WARE,3.047012896730582,2013,tot_opioid
WARE,9.895304946752265,2014,tot_opioid
WARE,11.78418920286835,2015,tot_opioid
WARE,10.93572209891167,2016,tot_opioid
WARE,8.777959888500854,2017,tot_opioid
WAREHAM,0.103550698701505,2013,alprazolam
WAREHAM,0.121847872317025,2014,alprazolam
WAREHAM,0.097412434975528,2015,alprazolam
WAREHAM,0.135049727556495,2016,alprazolam
WAREHAM,0.140148604033649,2017,alprazolam
WAREHAM,0.038806585360809,2013,diazepam
WAREHAM,0.038988023811665,2014,diazepam
WAREHAM,0.041620819384189,2015,diazepam
WAREHAM,0.042680060958964,2016,diazepam
WAREHAM,0.047413933411032,2017,diazepam
WAREHAM,0.230325765265234,2013,lorazepam
WAREHAM,0.242827674590635,2014,lorazepam
WAREHAM,0.234747216956879,2015,lorazepam
WAREHAM,0.298072959550653,2016,lorazepam
WAREHAM,0.306160314772556,2017,lorazepam
WAREHAM,0.372553896146412,2013,tot_benzo
WAREHAM,0.403531942841181,2014,tot_benzo
WAREHAM,0.373629851886999,2015,tot_benzo
WAREHAM,0.475686306555985,2016,tot_benzo
WAREHAM,0.493629417725097,2017,tot_benzo
WAREHAM,18.352658389281295,2013,tot_opioid
WAREHAM,18.58853780886313,2014,tot_opioid
WAREHAM,17.298114877099344,2015,tot_opioid
WAREHAM,20.53889716151337,2016,tot_opioid
WAREHAM,21.856613028533065,2017,tot_opioid
WARREN,0.028566186151677,2013,alprazolam
WARREN,0.028670385265961,2014,alprazolam
WARREN,0.064293527559317,2015,alprazolam
WARREN,0.121498158524387,2016,alprazolam
WARREN,0.133983792137692,2017,alprazolam
WARREN,0.002011943526142,2013,diazepam
WARREN,0.002070117238671,2014,diazepam
WARREN,0.002162740518681,2015,diazepam
WARREN,0.033657175863598,2016,diazepam
WARREN,0.026668136284554,2017,diazepam
WARREN,0.037493492308552,2013,lorazepam
WARREN,0.128564467499517,2014,lorazepam
WARREN,0.137521392357616,2015,lorazepam
WARREN,0.296679469013455,2016,lorazepam
WARREN,0.405681999122254,2017,lorazepam
WARREN,0.064215860005251,2013,tot_benzo
WARREN,0.155773967961464,2014,tot_benzo
WARREN,0.20062985923355,2015,tot_benzo
WARREN,0.450279869791745,2016,tot_benzo
WARREN,0.565133965610478,2017,tot_benzo
WARREN,7.143018814430861,2013,tot_opioid
WARREN,8.453351786569684,2014,tot_opioid
WARREN,10.066876144320501,2015,tot_opioid
WARREN,17.176302896264946,2016,tot_opioid
WARREN,27.93696357746266,2017,tot_opioid
WARWICK,0.003906610175843,2013,alprazolam
WARWICK,0.00410421122422,2014,alprazolam
WARWICK,0.003941522054503,2015,alprazolam
WARWICK,0.004301338521925,2016,alprazolam
WARWICK,0.004367921144001,2017,alprazolam
WARWICK,0.004171359541549,2013,diazepam
WARWICK,0.004292127254828,2014,diazepam
WARWICK,0.004473705263944,2015,diazepam
WARWICK,0.004747598044787,2016,diazepam
WARWICK,0.004705847873747,2017,diazepam
WARWICK,0.007640374033607,2013,lorazepam
WARWICK,0.007701691067759,2014,lorazepam
WARWICK,0.00764419298173,2015,lorazepam
WARWICK,0.007779457176591,2016,lorazepam
WARWICK,0.007534289337184,2017,lorazepam
WARWICK,0.006897269174275,2013,tot_benzo
WARWICK,0.006975000267172,2014,tot_benzo
WARWICK,0.006874461484506,2015,tot_benzo
WARWICK,0.007247888829037,2016,tot_benzo
WARWICK,0.007117210282171,2017,tot_benzo
WARWICK,0.006701789516591,2013,tot_opioid
WARWICK,0.006659952922668,2014,tot_opioid
WARWICK,0.006541223885318,2015,tot_opioid
WARWICK,0.00650334347276,2016,tot_opioid
WARWICK,0.006369316453816,2017,tot_opioid
WASHINGTON,0.006268667322468,2013,alprazolam
WASHINGTON,0.006589447746673,2014,alprazolam
WASHINGTON,0.0063361343875,2015,alprazolam
WASHINGTON,0.006910992038267,2016,alprazolam
WASHINGTON,0.007016063391449,2017,alprazolam
WASHINGTON,0.006544344399437,2013,diazepam
WASHINGTON,0.006734083309957,2014,diazepam
WASHINGTON,0.007001012541906,2015,diazepam
WASHINGTON,0.007414470108476,2016,diazepam
WASHINGTON,0.007349098863914,2017,diazepam
WASHINGTON,0.012279521399095,2013,lorazepam
WASHINGTON,0.012389060226717,2014,lorazepam
WASHINGTON,0.012303954563197,2015,lorazepam
WASHINGTON,0.012531727414832,2016,lorazepam
WASHINGTON,0.012141978048991,2017,lorazepam
WASHINGTON,0.011166504942749,2013,tot_benzo
WASHINGTON,0.011297487721931,2014,tot_benzo
WASHINGTON,0.011138380703998,2015,tot_benzo
WASHINGTON,0.011744273745516,2016,tot_benzo
WASHINGTON,0.011534004436369,2017,tot_benzo
WASHINGTON,0.01094156098984,2013,tot_opioid
WASHINGTON,0.010873340676158,2014,tot_opioid
WASHINGTON,0.010679577312226,2015,tot_opioid
WASHINGTON,0.010617857769126,2016,tot_opioid
WASHINGTON,0.010399099890251,2017,tot_opioid
WATERTOWN,0.051452438587503,2013,alprazolam
WATERTOWN,0.09201859960087,2014,alprazolam
WATERTOWN,0.114310155216442,2015,alprazolam
WATERTOWN,0.117673838498791,2016,alprazolam
WATERTOWN,0.093038807968818,2017,alprazolam
WATERTOWN,0.026121781042666,2013,diazepam
WATERTOWN,0.039175776454703,2014,diazepam
WATERTOWN,0.065100907418535,2015,diazepam
WATERTOWN,0.059250614713406,2016,diazepam
WATERTOWN,0.047877394528057,2017,diazepam
WATERTOWN,0.18436045991805,2013,lorazepam
WATERTOWN,0.220242696348781,2014,lorazepam
WATERTOWN,0.281261354803584,2015,lorazepam
WATERTOWN,0.29402274641573,2016,lorazepam
WATERTOWN,0.305587233071481,2017,lorazepam
WATERTOWN,0.261723650833031,2013,tot_benzo
WATERTOWN,0.351282015186566,2014,tot_benzo
WATERTOWN,0.460622604563208,2015,tot_benzo
WATERTOWN,0.470870685763682,2016,tot_benzo
WATERTOWN,0.446385412018999,2017,tot_benzo
WATERTOWN,14.686528095120535,2013,tot_opioid
WATERTOWN,14.409355880201803,2014,tot_opioid
WATERTOWN,13.887048158232593,2015,tot_opioid
WATERTOWN,13.382364783378874,2016,tot_opioid
WATERTOWN,13.399310844350001,2017,tot_opioid
WAYLAND,0.130487566710443,2013,alprazolam
WAYLAND,0.131836558472,2014,alprazolam
WAYLAND,0.114994704419442,2015,alprazolam
WAYLAND,0.116669843985053,2016,alprazolam
WAYLAND,0.101474413377233,2017,alprazolam
WAYLAND,0.057986453946259,2013,diazepam
WAYLAND,0.053059921406401,2014,diazepam
WAYLAND,0.055359811977151,2015,diazepam
WAYLAND,0.065894254948258,2016,diazepam
WAYLAND,0.056021892746215,2017,diazepam
WAYLAND,0.197252334234351,2013,lorazepam
WAYLAND,0.209508005782906,2014,lorazepam
WAYLAND,0.210842215214669,2015,lorazepam
WAYLAND,0.236986974004884,2016,lorazepam
WAYLAND,0.161951042153347,2017,lorazepam
WAYLAND,0.385573631366689,2013,tot_benzo
WAYLAND,0.394204092537961,2014,tot_benzo
WAYLAND,0.380982610335884,2015,tot_benzo
WAYLAND,0.41938864400945,2016,tot_benzo
WAYLAND,0.319157786865642,2017,tot_benzo
WAYLAND,4.723973765584281,2013,tot_opioid
WAYLAND,4.612388134167414,2014,tot_opioid
WAYLAND,5.176940269281269,2015,tot_opioid
WAYLAND,6.849098318967518,2016,tot_opioid
WAYLAND,5.480243868343962,2017,tot_opioid
WEBSTER,0.336191581439893,2013,alprazolam
WEBSTER,0.33175292239749,2014,alprazolam
WEBSTER,0.325522026803919,2015,alprazolam
WEBSTER,0.315674714278955,2016,alprazolam
WEBSTER,0.284912969200448,2017,alprazolam
WEBSTER,0.061358205614026,2013,diazepam
WEBSTER,0.087858388636808,2014,diazepam
WEBSTER,0.076833725987614,2015,diazepam
WEBSTER,0.083973275282572,2016,diazepam
WEBSTER,0.049764056458838,2017,diazepam
WEBSTER,0.397773746226949,2013,lorazepam
WEBSTER,0.41335381653521,2014,lorazepam
WEBSTER,0.41756238185551797,2015,lorazepam
WEBSTER,0.44270738927834,2016,lorazepam
WEBSTER,0.402084879636881,2017,lorazepam
WEBSTER,0.795623467356485,2013,tot_benzo
WEBSTER,0.833338864204364,2014,tot_benzo
WEBSTER,0.82021286688735,2015,tot_benzo
WEBSTER,0.842669621802927,2016,tot_benzo
WEBSTER,0.736847720437781,2017,tot_benzo
WEBSTER,31.43553017108411,2013,tot_opioid
WEBSTER,32.29370808760006,2014,tot_opioid
WEBSTER,30.6007620182281,2015,tot_opioid
WEBSTER,31.51550915739607,2016,tot_opioid
WEBSTER,33.42392887102168,2017,tot_opioid
