,npi,nppes_provider_last_name,nppes_provider_first_name,nppes_provider_zip_code,town,nppes_provider_state,specialty_description,total_claim_count,opioid_claim_count,opioid_prescribing_rate,long-acting_opioid_claim_count,year
34881,1467548875,burnham,john,01226,dalton,MA,internal medicine,10644,366.0,3.44,82.0,2016
34882,1609863455,carsell,james,01226,dalton,MA,dentist,57,0.0,0.0,0.0,2016
34883,1730275140,vaughan,thomas,01226,dalton,MA,internal medicine,15587,495.0,3.18,138.0,2016
34884,1922449693,aggarwal,prerna,01226,dalton,MA,dentist,128,30.0,23.44,0.0,2016
34885,1053378646,richard,mark,02790,westport,MA,nurse practitioner,318,24.0,7.55,0.0,2016
34886,1053713453,avery-desmarais,shannon,02790,westport,MA,nurse practitioner,759,84.0,11.07,,2016
34887,1073502431,li,jane,02790,westport,MA,family practice,8107,267.0,3.29,67.0,2016
34888,1124162144,ahearn,david,02790,westport,MA,dentist,40,,,0.0,2016
34889,1184980211,mcnicol,marci,02790,westport,MA,certified clinical nurse specialist,172,0.0,0.0,0.0,2016
34890,1225093362,laxer,marivyl,02790,westport,MA,internal medicine,18300,249.0,1.36,26.0,2016
34891,1366456360,carney,nancy,02790,westport,MA,family practice,747,,,0.0,2016
34892,1386757656,pacheco,cristina,02790,westport,MA,family practice,343,,,0.0,2016
34893,1407107022,stevens,pebbles,02790,westport,MA,nurse practitioner,1851,483.0,26.09,104.0,2016
34894,1447238852,hood,cathleen,02790,westport,MA,family practice,1774,42.0,2.37,,2016
34895,1457311805,howard,john,02790,westport,MA,internal medicine,15266,451.0,2.95,100.0,2016
34896,1457313546,donaghey,elizabeth,02790,westport,MA,nurse practitioner,17,0.0,0.0,0.0,2016
34897,1578827689,mello,mary,02790,westport,MA,dentist,68,,,0.0,2016
34898,1689688079,almeida,deborah,02790,westport,MA,dentist,101,0.0,0.0,0.0,2016
34899,1720018377,kaiser,lorraine,02790,westport,MA,certified clinical nurse specialist,470,0.0,0.0,0.0,2016
34900,1720066145,gilman,maria,02790,westport,MA,nurse practitioner,1666,,,0.0,2016
34901,1790787752,callen,dennis,02790,westport,MA,family practice,9109,28.0,0.31,0.0,2016
34902,1912388240,calabrese,alexandra,02790,westport,MA,nurse practitioner,78,0.0,0.0,0.0,2016
34903,1952322620,ghenta-drimbarean,andrea,02790,westport,MA,dentist,121,,,0.0,2016
34904,1972865624,begur seshadri,sathvik,02790,westport,MA,dentist,66,,,0.0,2016
34905,1053382481,campbell,gary,02370,rockland,MA,optometry,17,0.0,0.0,0.0,2016
34906,1083819320,jacobs,david,02370,rockland,MA,dentist,47,0.0,0.0,0.0,2016
34907,1114173606,kay,elaine,02370,rockland,MA,certified clinical nurse specialist,117,0.0,0.0,0.0,2016
34908,1215363460,o'brien larsen,julianne,02370,rockland,MA,nurse practitioner,45,0.0,0.0,0.0,2016
34909,1336272699,chrzan,james,02370,rockland,MA,podiatry,327,34.0,10.4,0.0,2016
34910,1417132259,dauphinee,irina,02370,rockland,MA,nurse practitioner,123,0.0,0.0,0.0,2016
34911,1477644367,kenney,christopher,02370,rockland,MA,psychiatry & neurology,23,0.0,0.0,0.0,2016
34912,1790880631,young,paula,02370,rockland,MA,certified clinical nurse specialist,460,0.0,0.0,0.0,2016
34913,1871710376,young,john,02370,rockland,MA,dentist,93,,,0.0,2016
34914,1942346531,laferney,michael,02370,rockland,MA,certified clinical nurse specialist,95,0.0,0.0,0.0,2016
34915,1053385393,vasconcellos,carol,02048,mansfield,MA,hematology-oncology,202,,,0.0,2016
34916,1073521753,kajencki,s.,02048,mansfield,MA,family practice,4918,661.0,13.44,209.0,2016
34917,1124448428,dombrowski,beth,02048,mansfield,MA,nurse practitioner,921,15.0,1.63,0.0,2016
34918,1194730523,sallaway,scot,02048,mansfield,MA,physician assistant,535,,,0.0,2016
34919,1215041975,vasudevan,sreekala,02048,mansfield,MA,rheumatology,2580,271.0,10.5,0.0,2016
34920,1215044995,sampson,madeleine,02048,mansfield,MA,radiation oncology,13,0.0,0.0,0.0,2016
34921,1235150756,fischer,peter,02048,mansfield,MA,rheumatology,3448,314.0,9.11,0.0,2016
34922,1235294869,delcea,roxana,02048,mansfield,MA,dentist,20,0.0,0.0,0.0,2016
34923,1285992602,habibullah,masud,02048,mansfield,MA,internal medicine,112,,,,2016
34924,1295067221,lord-voshell,pamela,02048,mansfield,MA,nurse practitioner,2985,98.0,3.28,,2016
34925,1295828804,jones,bernadette,02048,mansfield,MA,certified clinical nurse specialist,46,0.0,0.0,0.0,2016
34926,1407879679,walsh,nancy ann,02048,mansfield,MA,nurse practitioner,2038,95.0,4.66,,2016
34927,1437174547,lynch,timothy,02048,mansfield,MA,optometry,24,0.0,0.0,0.0,2016
34928,1457354425,smith,valerie,02048,mansfield,MA,dentist,87,14.0,16.09,0.0,2016
34929,1548243587,bright,mark,02048,mansfield,MA,family practice,5813,70.0,1.2,,2016
34930,1558682211,plosker,matthew,02048,mansfield,MA,family practice,6157,70.0,1.14,,2016
34931,1699770982,sibilia,robert,02048,mansfield,MA,dentist,82,,,0.0,2016
34932,1700869641,martin,raymond,02048,mansfield,MA,dentist,46,0.0,0.0,0.0,2016
34933,1710135033,mistikawi,wahid,02048,mansfield,MA,dentist,36,,,0.0,2016
34934,1730118720,beadle,linda,02048,mansfield,MA,nurse practitioner,168,,,0.0,2016
34935,1770647943,lavin,kenneth,02048,mansfield,MA,podiatry,118,0.0,0.0,0.0,2016
34936,1780806273,novack,harvey,02048,mansfield,MA,dentist,75,20.0,26.67,0.0,2016
34937,1811277163,gomez chlebica,renee,02048,mansfield,MA,optometry,41,0.0,0.0,0.0,2016
34938,1831192301,han,daniel,02048,mansfield,MA,radiation oncology,19,,,,2016
34939,1831197748,paul-blanc,raymond,02048,mansfield,MA,urology,2536,63.0,2.48,,2016
34940,1861466997,greiner,paul,02048,mansfield,MA,internal medicine,191,,,,2016
34941,1891083077,driscoll,lindsay,02048,mansfield,MA,physician assistant,1190,59.0,4.96,,2016
34942,1891769295,mcbrine,paula,02048,mansfield,MA,internal medicine,20,0.0,0.0,0.0,2016
34943,1912981358,ginsberg,stephan,02048,mansfield,MA,dentist,43,,,0.0,2016
34944,1922021229,shaver,john,02048,mansfield,MA,internal medicine,4924,201.0,4.08,,2016
34945,1972606432,mullaney,christine,02048,mansfield,MA,physician assistant,1998,205.0,10.26,,2016
34946,1053397240,sullivan,ann-marie,01542,leicester,MA,nurse practitioner,668,32.0,4.79,,2016
34947,1306835129,hysenaj,odeta,01542,leicester,MA,physician assistant,32,0.0,0.0,0.0,2016
34948,1508848896,grammatikakis,elena,01542,leicester,MA,physician assistant,66,,,0.0,2016
34949,1730402256,st. amand,rebecca,01542,leicester,MA,physician assistant,54,,,0.0,2016
34950,1053450973,adair,david,01119,springfield,MA,certified clinical nurse specialist,147,0.0,0.0,0.0,2016
34951,1205099033,kearney,loni,01119,springfield,MA,physician assistant,31,,,0.0,2016
34952,1336163534,chou,david,01119,springfield,MA,dentist,65,,,0.0,2016
34953,1437282423,courniotes,james,01119,springfield,MA,podiatry,321,55.0,17.13,0.0,2016
34954,1437292901,keroack,alvin,01119,springfield,MA,family practice,15,0.0,0.0,0.0,2016
34955,1598876260,trombly,kevin,01119,springfield,MA,oral surgery (dentists only),361,110.0,30.47,0.0,2016
34956,1740515477,baronas,amy,01119,springfield,MA,nurse practitioner,22,0.0,0.0,0.0,2016
34957,1871967497,sehgal,parag,01119,springfield,MA,dentist,24,,,0.0,2016
34958,1902242688,kapoor,amit,01119,springfield,MA,dentist,43,12.0,27.91,0.0,2016
34959,1952753790,patel,harsh,01119,springfield,MA,dentist,58,,,0.0,2016
34960,1952785644,boparai,avineet,01119,springfield,MA,dentist,61,,,0.0,2016
34961,1053462556,spring,howard,01602,worcester,MA,dentist,46,,,0.0,2016
34962,1114951076,meyers,john,01602,worcester,MA,psychiatry & neurology,23,,,0.0,2016
34963,1174663207,holla,prashantha,01602,worcester,MA,internal medicine,6395,171.0,2.67,0.0,2016
34964,1205890746,georgian,frederick,01602,worcester,MA,internal medicine,13053,436.0,3.34,39.0,2016
34965,1295724631,levine,jeffrey,01602,worcester,MA,ophthalmology,772,0.0,0.0,0.0,2016
34966,1306963111,foo,sir,01602,worcester,MA,dentist,29,,,0.0,2016
34967,1386610467,honig,robert,01602,worcester,MA,internal medicine,6708,91.0,1.36,,2016
34968,1396712295,nishino,vincent,01602,worcester,MA,pediatric medicine,12,0.0,0.0,0.0,2016
34969,1467402057,shukla,manjul,01602,worcester,MA,internal medicine,9895,370.0,3.74,62.0,2016
34970,1467555607,williams,lori,01602,worcester,MA,nurse practitioner,364,,,0.0,2016
34971,1518094838,davis,jeffrey,01602,worcester,MA,dentist,45,0.0,0.0,0.0,2016
34972,1518393065,brzykcy,sara,01602,worcester,MA,nurse practitioner,521,21.0,4.03,,2016
34973,1518971399,nestelbaum,zamir,01602,worcester,MA,psychiatry,1278,0.0,0.0,0.0,2016
34974,1528373057,mendoza,edgar,01602,worcester,MA,dentist,47,,,0.0,2016
34975,1548211303,veridiano,valerie,01602,worcester,MA,internal medicine,379,74.0,19.53,,2016
34976,1578502662,tanenbaum,daniel,01602,worcester,MA,physical medicine and rehabilitation,1005,150.0,14.93,23.0,2016
34977,1598123432,metzger,robert,01602,worcester,MA,nurse practitioner,65,0.0,0.0,0.0,2016
34978,1598712333,morris,evelyn,01602,worcester,MA,internal medicine,2078,44.0,2.12,,2016
34979,1598790321,ostberg,richard,01602,worcester,MA,dentist,56,0.0,0.0,0.0,2016
34980,1669455572,mccarthy,robert,01602,worcester,MA,dentist,238,43.0,18.07,0.0,2016
34981,1750673299,ahmed,wiaam,01602,worcester,MA,physical medicine and rehabilitation,27,,,0.0,2016
34982,1760823132,chowdhury,fathima,01602,worcester,MA,physician assistant,146,,,0.0,2016
34983,1801870258,schrank,mark,01602,worcester,MA,internal medicine,12853,321.0,2.5,37.0,2016
34984,1811965130,kelleher,michael,01602,worcester,MA,internal medicine,57,,,0.0,2016
34985,1851403083,maloney,george,01602,worcester,MA,oral surgery (dentists only),88,0.0,0.0,0.0,2016
34986,1881604023,samborski,charles,01602,worcester,MA,dentist,113,16.0,14.16,0.0,2016
34987,1891850236,pollack,william,01602,worcester,MA,dentist,34,,,,2016
34988,1922258565,kats,kimberly,01602,worcester,MA,nurse practitioner,1410,92.0,6.52,13.0,2016
34989,1922491190,mcgovern,terrance,01602,worcester,MA,dentist,50,0.0,0.0,0.0,2016
34990,1952373193,lachiatto,emily,01602,worcester,MA,physician assistant,1011,111.0,10.98,,2016
34991,1972906360,young,sarah,01602,worcester,MA,nurse practitioner,416,73.0,17.55,,2016
34992,1053465476,hinrichsen,mona,01562,spencer,MA,internal medicine,82,,,,2016
34993,1063497907,ostromecky,james,01562,spencer,MA,dentist,126,,,0.0,2016
34994,1073920799,tanner,erin,01562,spencer,MA,nurse practitioner,373,0.0,0.0,0.0,2016
34995,1235198110,sama,ralph,01562,spencer,MA,internal medicine,10992,687.0,6.25,106.0,2016
34996,1326027251,cusimano,tehan,01562,spencer,MA,physician assistant,1972,50.0,2.54,13.0,2016
34997,1326482894,parilla,lauren,01562,spencer,MA,nurse practitioner,7374,119.0,1.61,21.0,2016
34998,1417916875,batbouta,john,01562,spencer,MA,internal medicine,10891,470.0,4.32,76.0,2016
34999,1447666466,melendy,abby,01562,spencer,MA,nurse practitioner,374,0.0,0.0,0.0,2016
35000,1467888685,eineberg,kristin,01562,spencer,MA,nurse practitioner,639,26.0,4.07,0.0,2016
35001,1508830522,bou-harb,talal,01562,spencer,MA,internal medicine,10419,255.0,2.45,18.0,2016
35002,1538142450,gurski,deborah,01562,spencer,MA,pediatric medicine,19,0.0,0.0,0.0,2016
35003,1619973716,hanna,nasser,01562,spencer,MA,dentist,30,,,0.0,2016
35004,1659354322,kuruvilla,joseph,01562,spencer,MA,internal medicine,6234,290.0,4.65,71.0,2016
35005,1669433645,fuller,elizabeth,01562,spencer,MA,family practice,4309,209.0,4.85,32.0,2016
35006,1700053451,fillipon,ryan,01562,spencer,MA,internal medicine,3528,84.0,2.38,,2016
35007,1790705432,maloney,robert,01562,spencer,MA,internal medicine,7504,128.0,1.71,,2016
35008,1851369599,fillipon,nicholas,01562,spencer,MA,internal medicine,7082,105.0,1.48,13.0,2016
35009,1851638662,robidoux,amy,01562,spencer,MA,nurse practitioner,781,56.0,7.17,20.0,2016
35010,1902055916,williams,kerry-ann,01562,spencer,MA,nurse practitioner,6073,144.0,2.37,,2016
35011,1922080738,lee,jeffrey,01562,spencer,MA,internal medicine,1554,164.0,10.55,58.0,2016
35012,1962724765,goguen,steven,01562,spencer,MA,dentist,18,0.0,0.0,0.0,2016
35013,1053533695,goguen,janet,01568,upton,MA,dentist,23,0.0,0.0,0.0,2016
35014,1104895622,shine,william,01568,upton,MA,cardiovascular disease (cardiology),3907,0.0,0.0,0.0,2016
35015,1114977162,taylor,donald,01568,upton,MA,diagnostic radiology,58,0.0,0.0,0.0,2016
35016,1164583548,felder,sandra,01568,upton,MA,psychiatry,10188,,,0.0,2016
35017,1205854718,franklin,kristen,01568,upton,MA,cardiovascular disease (cardiology),2879,0.0,0.0,0.0,2016
35018,1295898401,mirsky,david,01568,upton,MA,psychiatry & neurology,105,0.0,0.0,0.0,2016
35019,1427017417,zyirek-bacon,marjorie,01568,upton,MA,cardiovascular disease (cardiology),2132,0.0,0.0,0.0,2016
35020,1447357751,grenon,nina,01568,upton,MA,nurse practitioner,483,85.0,17.6,37.0,2016
35021,1649315599,friedman,nedra,01568,upton,MA,certified clinical nurse specialist,421,0.0,0.0,0.0,2016
35022,1679714901,chaudry,sabeen,01568,upton,MA,cardiovascular disease (cardiology),2375,0.0,0.0,0.0,2016
35023,1770892630,abbondanza,lisa,01568,upton,MA,nurse practitioner,679,0.0,0.0,0.0,2016
35024,1881653152,greenwald,lawrence,01568,upton,MA,cardiovascular disease (cardiology),3427,0.0,0.0,0.0,2016
35025,1962471524,brownstein,scott,01568,upton,MA,cardiovascular disease (cardiology),3743,0.0,0.0,0.0,2016
35026,1053582841,cavicchi,edward,02382,whitman,MA,dentist,84,0.0,0.0,0.0,2016
35027,1083697932,michalacos,nikolaos,02382,whitman,MA,internal medicine,11594,697.0,6.01,21.0,2016
35028,1114900057,tsanotelis,nicholas,02382,whitman,MA,internal medicine,23916,1244.0,5.2,75.0,2016
35029,1265432728,maclachlan,cynthia,02382,whitman,MA,nurse practitioner,14,0.0,0.0,0.0,2016
35030,1275684334,bonasera,john,02382,whitman,MA,dentist,30,,,0.0,2016
35031,1609840396,dalton,brian,02382,whitman,MA,internal medicine,15645,612.0,3.91,99.0,2016
35032,1619950557,maker,charles,02382,whitman,MA,internal medicine,8653,556.0,6.43,61.0,2016
35033,1629065818,leverone,tracy,02382,whitman,MA,certified clinical nurse specialist,4010,0.0,0.0,0.0,2016
35034,1811970759,despines,george,02382,whitman,MA,internal medicine,10469,578.0,5.52,33.0,2016
35035,1821071861,blanchette,brian,02382,whitman,MA,internal medicine,16118,617.0,3.83,40.0,2016
35036,1831172774,katz-pollak,harry,02382,whitman,MA,internal medicine,7616,303.0,3.98,16.0,2016
35037,1053585026,martinez,oscar,01082,ware,MA,obstetrics & gynecology,229,,,0.0,2016
35038,1053585026,martinez,oscar,01082,hardwick,MA,obstetrics & gynecology,229,,,0.0,2016
35039,1053585026,martinez,oscar,01082,palmer,MA,obstetrics & gynecology,229,,,0.0,2016
35040,1083741896,romano,richard,01082,ware,MA,emergency medicine,117,27.0,23.08,0.0,2016
35041,1083741896,romano,richard,01082,hardwick,MA,emergency medicine,117,27.0,23.08,0.0,2016
35042,1083741896,romano,richard,01082,palmer,MA,emergency medicine,117,27.0,23.08,0.0,2016
35043,1083781686,siege,scott,01082,ware,MA,pediatric medicine,12,,,,2016
35044,1083781686,siege,scott,01082,hardwick,MA,pediatric medicine,12,,,,2016
35045,1083781686,siege,scott,01082,palmer,MA,pediatric medicine,12,,,,2016
35046,1104813666,grillo,george,01082,ware,MA,family practice,362,0.0,0.0,0.0,2016
35047,1104813666,grillo,george,01082,hardwick,MA,family practice,362,0.0,0.0,0.0,2016
35048,1104813666,grillo,george,01082,palmer,MA,family practice,362,0.0,0.0,0.0,2016
35049,1114923364,reynolds,david,01082,ware,MA,general surgery,139,23.0,16.55,0.0,2016
35050,1114923364,reynolds,david,01082,hardwick,MA,general surgery,139,23.0,16.55,0.0,2016
35051,1114923364,reynolds,david,01082,palmer,MA,general surgery,139,23.0,16.55,0.0,2016
35052,1215992607,sawhney,harbir,01082,ware,MA,gastroenterology,462,0.0,0.0,0.0,2016
35053,1215992607,sawhney,harbir,01082,hardwick,MA,gastroenterology,462,0.0,0.0,0.0,2016
35054,1215992607,sawhney,harbir,01082,palmer,MA,gastroenterology,462,0.0,0.0,0.0,2016
35055,1225090830,hakim,michael,01082,ware,MA,internal medicine,8024,369.0,4.6,28.0,2016
35056,1225090830,hakim,michael,01082,hardwick,MA,internal medicine,8024,369.0,4.6,28.0,2016
35057,1225090830,hakim,michael,01082,palmer,MA,internal medicine,8024,369.0,4.6,28.0,2016
35058,1255379574,leibowitz,morris,01082,ware,MA,emergency medicine,88,24.0,27.27,,2016
35059,1255379574,leibowitz,morris,01082,hardwick,MA,emergency medicine,88,24.0,27.27,,2016
35060,1255379574,leibowitz,morris,01082,palmer,MA,emergency medicine,88,24.0,27.27,,2016
35061,1306137435,pundla,kalyan,01082,ware,MA,internal medicine,1875,114.0,6.08,12.0,2016
35062,1306137435,pundla,kalyan,01082,hardwick,MA,internal medicine,1875,114.0,6.08,12.0,2016
35063,1306137435,pundla,kalyan,01082,palmer,MA,internal medicine,1875,114.0,6.08,12.0,2016
35064,1306850664,gerstein,paul,01082,ware,MA,family practice,254,,,0.0,2016
35065,1306850664,gerstein,paul,01082,hardwick,MA,family practice,254,,,0.0,2016
35066,1306850664,gerstein,paul,01082,palmer,MA,family practice,254,,,0.0,2016
35067,1356478168,miller,david,01082,ware,MA,emergency medicine,60,,,0.0,2016
35068,1356478168,miller,david,01082,hardwick,MA,emergency medicine,60,,,0.0,2016
35069,1356478168,miller,david,01082,palmer,MA,emergency medicine,60,,,0.0,2016
35070,1386930857,robillard,diana,01082,ware,MA,obstetrics & gynecology,37,0.0,0.0,0.0,2016
35071,1386930857,robillard,diana,01082,hardwick,MA,obstetrics & gynecology,37,0.0,0.0,0.0,2016
35072,1386930857,robillard,diana,01082,palmer,MA,obstetrics & gynecology,37,0.0,0.0,0.0,2016
35073,1407992605,haywood,karl,01082,ware,MA,physician assistant,131,50.0,38.17,0.0,2016
35074,1407992605,haywood,karl,01082,hardwick,MA,physician assistant,131,50.0,38.17,0.0,2016
35075,1407992605,haywood,karl,01082,palmer,MA,physician assistant,131,50.0,38.17,0.0,2016
35076,1457413783,breen,daniel,01082,ware,MA,physician assistant,187,38.0,20.32,0.0,2016
35077,1457413783,breen,daniel,01082,hardwick,MA,physician assistant,187,38.0,20.32,0.0,2016
35078,1457413783,breen,daniel,01082,palmer,MA,physician assistant,187,38.0,20.32,0.0,2016
35079,1467463018,ahmed,mohammed,01082,ware,MA,obstetrics & gynecology,94,,,0.0,2016
35080,1467463018,ahmed,mohammed,01082,hardwick,MA,obstetrics & gynecology,94,,,0.0,2016
35081,1467463018,ahmed,mohammed,01082,palmer,MA,obstetrics & gynecology,94,,,0.0,2016
35082,1477691046,lafleur,roger,01082,ware,MA,emergency medicine,72,15.0,20.83,0.0,2016
35083,1477691046,lafleur,roger,01082,hardwick,MA,emergency medicine,72,15.0,20.83,0.0,2016
35084,1477691046,lafleur,roger,01082,palmer,MA,emergency medicine,72,15.0,20.83,0.0,2016
35085,1497838767,gerstein,richard,01082,ware,MA,emergency medicine,334,14.0,4.19,0.0,2016
35086,1497838767,gerstein,richard,01082,hardwick,MA,emergency medicine,334,14.0,4.19,0.0,2016
35087,1497838767,gerstein,richard,01082,palmer,MA,emergency medicine,334,14.0,4.19,0.0,2016
35088,1518083518,harper,jane,01082,ware,MA,nurse practitioner,175,0.0,0.0,0.0,2016
35089,1518083518,harper,jane,01082,hardwick,MA,nurse practitioner,175,0.0,0.0,0.0,2016
35090,1518083518,harper,jane,01082,palmer,MA,nurse practitioner,175,0.0,0.0,0.0,2016
35091,1538250873,shenker,david,01082,ware,MA,emergency medicine,143,22.0,15.38,0.0,2016
35092,1538250873,shenker,david,01082,hardwick,MA,emergency medicine,143,22.0,15.38,0.0,2016
35093,1538250873,shenker,david,01082,palmer,MA,emergency medicine,143,22.0,15.38,0.0,2016
35094,1538390752,lebaka,narayana,01082,ware,MA,internal medicine,234,18.0,7.69,0.0,2016
35095,1538390752,lebaka,narayana,01082,hardwick,MA,internal medicine,234,18.0,7.69,0.0,2016
35096,1538390752,lebaka,narayana,01082,palmer,MA,internal medicine,234,18.0,7.69,0.0,2016
35097,1538576293,digregorio,miah,01082,ware,MA,physician assistant,117,15.0,12.82,0.0,2016
35098,1538576293,digregorio,miah,01082,hardwick,MA,physician assistant,117,15.0,12.82,0.0,2016
35099,1538576293,digregorio,miah,01082,palmer,MA,physician assistant,117,15.0,12.82,0.0,2016
35100,1558775221,hayden-moryl,hilary,01082,ware,MA,nurse practitioner,3326,47.0,1.41,,2016
35101,1558775221,hayden-moryl,hilary,01082,hardwick,MA,nurse practitioner,3326,47.0,1.41,,2016
35102,1558775221,hayden-moryl,hilary,01082,palmer,MA,nurse practitioner,3326,47.0,1.41,,2016
35103,1588890958,dhillon,navkiranjot,01082,ware,MA,dentist,79,,,0.0,2016
35104,1588890958,dhillon,navkiranjot,01082,hardwick,MA,dentist,79,,,0.0,2016
35105,1588890958,dhillon,navkiranjot,01082,palmer,MA,dentist,79,,,0.0,2016
35106,1629151998,gutterman,jeffrey,01082,ware,MA,emergency medicine,46,13.0,28.26,0.0,2016
35107,1629151998,gutterman,jeffrey,01082,hardwick,MA,emergency medicine,46,13.0,28.26,0.0,2016
35108,1629151998,gutterman,jeffrey,01082,palmer,MA,emergency medicine,46,13.0,28.26,0.0,2016
35109,1750360145,lellman,joseph,01082,ware,MA,orthopedic surgery,93,48.0,51.61,0.0,2016
35110,1750360145,lellman,joseph,01082,hardwick,MA,orthopedic surgery,93,48.0,51.61,0.0,2016
35111,1750360145,lellman,joseph,01082,palmer,MA,orthopedic surgery,93,48.0,51.61,0.0,2016
35112,1760446140,schultz,thomas,01082,ware,MA,optometry,160,0.0,0.0,0.0,2016
35113,1760446140,schultz,thomas,01082,hardwick,MA,optometry,160,0.0,0.0,0.0,2016
35114,1760446140,schultz,thomas,01082,palmer,MA,optometry,160,0.0,0.0,0.0,2016
35115,1780646141,safi,elam,01082,ware,MA,internal medicine,6659,187.0,2.81,11.0,2016
35116,1780646141,safi,elam,01082,hardwick,MA,internal medicine,6659,187.0,2.81,11.0,2016
35117,1780646141,safi,elam,01082,palmer,MA,internal medicine,6659,187.0,2.81,11.0,2016
35118,1801106059,lysse,mario,01082,ware,MA,internal medicine,6012,168.0,2.79,,2016
35119,1801106059,lysse,mario,01082,hardwick,MA,internal medicine,6012,168.0,2.79,,2016
35120,1801106059,lysse,mario,01082,palmer,MA,internal medicine,6012,168.0,2.79,,2016
35121,1831188606,sanghvi,harshad,01082,ware,MA,cardiovascular disease (cardiology),4197,0.0,0.0,0.0,2016
35122,1831188606,sanghvi,harshad,01082,hardwick,MA,cardiovascular disease (cardiology),4197,0.0,0.0,0.0,2016
35123,1831188606,sanghvi,harshad,01082,palmer,MA,cardiovascular disease (cardiology),4197,0.0,0.0,0.0,2016
35124,1851466254,shamey,robert,01082,ware,MA,dentist,64,,,0.0,2016
35125,1851466254,shamey,robert,01082,hardwick,MA,dentist,64,,,0.0,2016
35126,1851466254,shamey,robert,01082,palmer,MA,dentist,64,,,0.0,2016
35127,1871722272,galster,kelly,01082,ware,MA,general surgery,117,61.0,52.14,0.0,2016
35128,1871722272,galster,kelly,01082,hardwick,MA,general surgery,117,61.0,52.14,0.0,2016
35129,1871722272,galster,kelly,01082,palmer,MA,general surgery,117,61.0,52.14,0.0,2016
35130,1912118894,kankanam gamage,thoronage,01082,ware,MA,internal medicine,3360,147.0,4.38,20.0,2016
35131,1912118894,kankanam gamage,thoronage,01082,hardwick,MA,internal medicine,3360,147.0,4.38,20.0,2016
35132,1912118894,kankanam gamage,thoronage,01082,palmer,MA,internal medicine,3360,147.0,4.38,20.0,2016
35133,1932381407,ting,joseph,01082,ware,MA,dentist,42,0.0,0.0,0.0,2016
35134,1932381407,ting,joseph,01082,hardwick,MA,dentist,42,0.0,0.0,0.0,2016
35135,1932381407,ting,joseph,01082,palmer,MA,dentist,42,0.0,0.0,0.0,2016
35136,1063403285,golden,steven,02025,cohasset,MA,family practice,3088,26.0,0.84,0.0,2016
35137,1063419950,strecker,richard,02025,cohasset,MA,ophthalmology,2589,,,0.0,2016
35138,1104171545,smith,courtney,02025,cohasset,MA,nurse practitioner,515,,,0.0,2016
35139,1215988225,klock,alexis,02025,cohasset,MA,family practice,1090,33.0,3.03,,2016
35140,1225029622,crichfield,elise,02025,cohasset,MA,nurse practitioner,416,,,0.0,2016
35141,1326039728,koziel,patricia,02025,cohasset,MA,nurse practitioner,731,0.0,0.0,0.0,2016
35142,1629164181,tufts,barry,02025,cohasset,MA,dentist,25,0.0,0.0,0.0,2016
35143,1639408040,kelley,erin,02025,cohasset,MA,nurse practitioner,106,21.0,19.81,,2016
35144,1710974480,pompeo,roger,02025,cohasset,MA,family practice,2685,98.0,3.65,,2016
35145,1710978119,mcphillips,brian,02025,cohasset,MA,family practice,1717,61.0,3.55,,2016
35146,1740271113,chang,regina,02025,cohasset,MA,nurse practitioner,400,0.0,0.0,0.0,2016
35147,1740561109,wall,hannah,02025,cohasset,MA,nurse practitioner,429,,,0.0,2016
35148,1841282845,belknap,robert,02025,cohasset,MA,pediatric medicine,14,0.0,0.0,0.0,2016
35149,1871643924,chenette,aaron,02025,cohasset,MA,dentist,17,0.0,0.0,0.0,2016
35150,1881710614,thomas,kevin,02025,cohasset,MA,dentist,38,,,0.0,2016
35151,1922032010,thompson,robert,02025,cohasset,MA,dentist,20,0.0,0.0,0.0,2016
35152,1932307840,chu,sofia,02025,cohasset,MA,family practice,4733,298.0,6.3,48.0,2016
35153,1962493189,mitchell,cheryl,02025,cohasset,MA,family practice,2086,60.0,2.88,,2016
35154,1063461408,sauls,raymond,01523,lancaster,MA,internal medicine,8019,692.0,8.63,107.0,2016
35155,1134176829,ramey,allan,01523,lancaster,MA,rheumatology,2833,54.0,1.91,,2016
35156,1134450752,kluge,meritza,01523,lancaster,MA,optometry,471,0.0,0.0,0.0,2016
35157,1154342624,fu,michael,01523,lancaster,MA,optometry,50,0.0,0.0,0.0,2016
35158,1184008187,wu,kun,01523,lancaster,MA,optometry,67,0.0,0.0,0.0,2016
35159,1235374182,osaretin,khyla,01523,lancaster,MA,optometry,192,0.0,0.0,0.0,2016
35160,1255537262,sinn,robin,01523,lancaster,MA,optometry,93,,,0.0,2016
35161,1295704559,stamm,joseph,01523,lancaster,MA,optometry,84,0.0,0.0,0.0,2016
35162,1316190804,nelson,theodore,01523,lancaster,MA,dentist,77,,,0.0,2016
35163,1326069899,marabello,john,01523,lancaster,MA,optometry,190,0.0,0.0,0.0,2016
35164,1427079995,weisberg,oren,01523,lancaster,MA,ophthalmology,32,0.0,0.0,0.0,2016
35165,1427338755,apollonio,sara,01523,lancaster,MA,optometry,90,0.0,0.0,0.0,2016
35166,1437132529,wu,bin,01523,lancaster,MA,ophthalmology,5928,,,0.0,2016
35167,1467645796,kavi,madhuri,01523,lancaster,MA,dentist,61,,,0.0,2016
35168,1497789754,d'ambrosio,francis,01523,lancaster,MA,ophthalmology,603,0.0,0.0,0.0,2016
