npi,nppes_provider_last_name,nppes_provider_first_name,nppes_provider_zip_code,town,nppes_provider_state,specialty_description,total_claim_count,opioid_claim_count,opioid_prescribing_rate,long-acting_opioid_claim_count,year
1831191295,watt,william,01845,north andover,MA,otolaryngology,98,0.0,0.0,0.0,2014
1831475672,sacco,marie,01845,north andover,MA,nurse practitioner,549,33.0,6.01,,2014
1841217411,richard,patti,01845,north andover,MA,optometry,11,0.0,0.0,0.0,2014
1841303963,absalom,kathleen,01845,north andover,MA,licensed practical nurse,37,0.0,0.0,0.0,2014
1851726970,francisco,jill,01845,north andover,MA,nurse practitioner,198,,,0.0,2014
1861809261,ferreira,elaine,01845,north andover,MA,nurse practitioner,74,0.0,0.0,0.0,2014
1871604066,cerulli,theresa,01845,north andover,MA,psychiatry & neurology,251,0.0,0.0,0.0,2014
1871710756,thakur,nikhil,01845,north andover,MA,orthopedic surgery,95,32.0,33.68,0.0,2014
1881613222,dean,leona,01845,north andover,MA,certified clinical nurse specialist,918,,,0.0,2014
1881798940,curtis,elizabeth,01845,north andover,MA,rheumatology,2207,280.0,12.69,0.0,2014
1891079232,kurteva,teodora,01845,north andover,MA,urology,61,,,0.0,2014
1891812061,dovidio,kenneth,01845,north andover,MA,physician assistant,1140,74.0,6.49,,2014
1891847497,harder,adam,01845,north andover,MA,orthopedic surgery,155,77.0,49.68,0.0,2014
1891958831,wu,amy,01845,north andover,MA,internal medicine,204,,,0.0,2014
1902171259,halem,stephen,01845,north andover,MA,dentist,25,,,0.0,2014
1902867674,choi,richard,01845,north andover,MA,orthopedic surgery,96,66.0,68.75,0.0,2014
1922090430,johnson,thomas,01845,north andover,MA,allergy/immunology,5228,101.0,1.93,16.0,2014
1932233616,ip,christopher,01845,north andover,MA,urology,1682,42.0,2.5,0.0,2014
1942424007,johnson,ann,01845,north andover,MA,nurse practitioner,16,0.0,0.0,0.0,2014
1962410456,turner,ian,01845,north andover,MA,dentist,190,76.0,40.0,0.0,2014
1972562338,baumgarten,carol,01845,north andover,MA,nurse practitioner,181,,,0.0,2014
1972761633,rotter,michelle,01845,north andover,MA,obstetrics/gynecology,20,,,0.0,2014
1972796662,el-jamous,bassam,01845,north andover,MA,dentist,72,,,0.0,2014
1972935492,pasquale,amy,01845,north andover,MA,nurse practitioner,432,,,0.0,2014
1982715140,burtoft,teresa,01845,north andover,MA,podiatry,21,,,0.0,2014
1992001929,sauer,heidi,01845,north andover,MA,physician assistant,319,0.0,0.0,0.0,2014
1992045165,leedham,kristina,01845,north andover,MA,physician assistant,693,,,0.0,2014
1003893082,oneill,douglas,01247,north adams,MA,internal medicine,11252,463.0,4.11,93.0,2014
1003893082,oneill,douglas,01247,monroe,MA,internal medicine,11252,463.0,4.11,93.0,2014
1023039443,peet,jennifer,01247,north adams,MA,physician assistant,118,32.0,27.12,0.0,2014
1023039443,peet,jennifer,01247,monroe,MA,physician assistant,118,32.0,27.12,0.0,2014
1033177050,cavalli,victoria,01247,north adams,MA,dermatology,115,0.0,0.0,0.0,2014
1033177050,cavalli,victoria,01247,monroe,MA,dermatology,115,0.0,0.0,0.0,2014
1033223920,griffin,amy,01247,north adams,MA,pediatric medicine,472,11.0,2.33,0.0,2014
1033223920,griffin,amy,01247,monroe,MA,pediatric medicine,472,11.0,2.33,0.0,2014
1053559005,lomax,heather,01247,north adams,MA,nurse practitioner,5963,141.0,2.36,,2014
1053559005,lomax,heather,01247,monroe,MA,nurse practitioner,5963,141.0,2.36,,2014
1083650824,cluett,jonathan,01247,north adams,MA,orthopedic surgery,156,94.0,60.26,,2014
1083650824,cluett,jonathan,01247,monroe,MA,orthopedic surgery,156,94.0,60.26,,2014
1083692834,thurber,katie,01247,north adams,MA,physician assistant,8366,172.0,2.06,,2014
1083692834,thurber,katie,01247,monroe,MA,physician assistant,8366,172.0,2.06,,2014
1104884576,howland,john,01247,north adams,MA,psychiatry,2644,15.0,0.57,,2014
1104884576,howland,john,01247,monroe,MA,psychiatry,2644,15.0,0.57,,2014
1144298910,bevin,christopher,01247,north adams,MA,oral surgery (dentists only),216,124.0,57.41,0.0,2014
1144298910,bevin,christopher,01247,monroe,MA,oral surgery (dentists only),216,124.0,57.41,0.0,2014
1154379238,herr,douglas,01247,north adams,MA,cardiology,368,0.0,0.0,0.0,2014
1154379238,herr,douglas,01247,monroe,MA,cardiology,368,0.0,0.0,0.0,2014
1164410122,smeglin,anthony,01247,north adams,MA,pulmonary disease,929,38.0,4.09,26.0,2014
1164410122,smeglin,anthony,01247,monroe,MA,pulmonary disease,929,38.0,4.09,26.0,2014
1174635965,lamontagne,kristin,01247,north adams,MA,internal medicine,1659,76.0,4.58,,2014
1174635965,lamontagne,kristin,01247,monroe,MA,internal medicine,1659,76.0,4.58,,2014
1184601007,zhang,chi,01247,north adams,MA,gastroenterology,1392,14.0,1.01,0.0,2014
1184601007,zhang,chi,01247,monroe,MA,gastroenterology,1392,14.0,1.01,0.0,2014
1194784165,dunn,paula,01247,north adams,MA,physician assistant,64,,,0.0,2014
1194784165,dunn,paula,01247,monroe,MA,physician assistant,64,,,0.0,2014
1225029275,tang,shaohua,01247,north adams,MA,internal medicine,9414,1716.0,18.23,210.0,2014
1225029275,tang,shaohua,01247,monroe,MA,internal medicine,9414,1716.0,18.23,210.0,2014
1265405716,field,katie,01247,north adams,MA,optometry,43,0.0,0.0,0.0,2014
1265405716,field,katie,01247,monroe,MA,optometry,43,0.0,0.0,0.0,2014
1295888485,messenger,gene,01247,north adams,MA,dentist,108,,,0.0,2014
1295888485,messenger,gene,01247,monroe,MA,dentist,108,,,0.0,2014
1306898176,landes,fred,01247,north adams,MA,emergency medicine,152,27.0,17.76,0.0,2014
1306898176,landes,fred,01247,monroe,MA,emergency medicine,152,27.0,17.76,0.0,2014
1316960073,sann,kenneth,01247,north adams,MA,podiatry,20,0.0,0.0,0.0,2014
1316960073,sann,kenneth,01247,monroe,MA,podiatry,20,0.0,0.0,0.0,2014
1326311903,messenger,anna marie,01247,north adams,MA,dentist,23,,,0.0,2014
1326311903,messenger,anna marie,01247,monroe,MA,dentist,23,,,0.0,2014
1396718839,maselli,thomas,01247,north adams,MA,optometry,21,0.0,0.0,0.0,2014
1396718839,maselli,thomas,01247,monroe,MA,optometry,21,0.0,0.0,0.0,2014
1487661310,radin,len,01247,north adams,MA,dentist,20,0.0,0.0,0.0,2014
1487661310,radin,len,01247,monroe,MA,dentist,20,0.0,0.0,0.0,2014
1497706519,rodriguez,oscar,01247,north adams,MA,emergency medicine,432,108.0,25.0,,2014
1497706519,rodriguez,oscar,01247,monroe,MA,emergency medicine,432,108.0,25.0,,2014
1548221211,rothschild,david,01247,north adams,MA,oral surgery (dentists only),319,248.0,77.74,0.0,2014
1548221211,rothschild,david,01247,monroe,MA,oral surgery (dentists only),319,248.0,77.74,0.0,2014
1548512692,samale,lindsay,01247,north adams,MA,nurse practitioner,1947,64.0,3.29,26.0,2014
1548512692,samale,lindsay,01247,monroe,MA,nurse practitioner,1947,64.0,3.29,26.0,2014
1558377093,gumprecht,amy-lyn,01247,north adams,MA,physician assistant,266,0.0,0.0,0.0,2014
1558377093,gumprecht,amy-lyn,01247,monroe,MA,physician assistant,266,0.0,0.0,0.0,2014
1588623698,rice,frances,01247,north adams,MA,certified clinical nurse specialist,1811,0.0,0.0,0.0,2014
1588623698,rice,frances,01247,monroe,MA,certified clinical nurse specialist,1811,0.0,0.0,0.0,2014
1619083565,holmgren,eric,01247,north adams,MA,oral surgery (dentists only),439,150.0,34.17,0.0,2014
1619083565,holmgren,eric,01247,monroe,MA,oral surgery (dentists only),439,150.0,34.17,0.0,2014
1639123672,namkoong,suk,01247,north adams,MA,orthopedic surgery,212,149.0,70.28,,2014
1639123672,namkoong,suk,01247,monroe,MA,orthopedic surgery,212,149.0,70.28,,2014
1679532782,maxwell,victoria,01247,north adams,MA,physician assistant,192,39.0,20.31,0.0,2014
1679532782,maxwell,victoria,01247,monroe,MA,physician assistant,192,39.0,20.31,0.0,2014
1699885400,markovic,ljiljana,01247,north adams,MA,psychiatry,18,,,0.0,2014
1699885400,markovic,ljiljana,01247,monroe,MA,psychiatry,18,,,0.0,2014
1710924469,doshier,jeffrey,01247,north adams,MA,psychiatry,367,,,0.0,2014
1710924469,doshier,jeffrey,01247,monroe,MA,psychiatry,367,,,0.0,2014
1750321089,whittum,james,01247,north adams,MA,orthopedic surgery,353,168.0,47.59,13.0,2014
1750321089,whittum,james,01247,monroe,MA,orthopedic surgery,353,168.0,47.59,13.0,2014
1750324331,blanchard,ralph,01247,north adams,MA,dentist,235,46.0,19.57,0.0,2014
1750324331,blanchard,ralph,01247,monroe,MA,dentist,235,46.0,19.57,0.0,2014
1770770372,tierney,joann,01247,north adams,MA,nurse practitioner,59,,,0.0,2014
1770770372,tierney,joann,01247,monroe,MA,nurse practitioner,59,,,0.0,2014
1770862906,maselli,timothy,01247,north adams,MA,optometry,29,0.0,0.0,0.0,2014
1770862906,maselli,timothy,01247,monroe,MA,optometry,29,0.0,0.0,0.0,2014
1801857933,dodge,merriebeth,01247,north adams,MA,internal medicine,164,,,,2014
1801857933,dodge,merriebeth,01247,monroe,MA,internal medicine,164,,,,2014
1801945373,vanuitert,robert,01247,north adams,MA,neurology,3589,386.0,10.76,38.0,2014
1801945373,vanuitert,robert,01247,monroe,MA,neurology,3589,386.0,10.76,38.0,2014
1811974876,wilson,michael,01247,north adams,MA,internal medicine,277,18.0,6.5,,2014
1811974876,wilson,michael,01247,monroe,MA,internal medicine,277,18.0,6.5,,2014
1831147552,durning,ronald,01247,north adams,MA,internal medicine,112,,,,2014
1831147552,durning,ronald,01247,monroe,MA,internal medicine,112,,,,2014
1841393923,cherry,steven,01247,north adams,MA,internal medicine,6150,322.0,5.24,48.0,2014
1841393923,cherry,steven,01247,monroe,MA,internal medicine,6150,322.0,5.24,48.0,2014
1891021788,chenail,sarah,01247,north adams,MA,physician assistant,236,68.0,28.81,0.0,2014
1891021788,chenail,sarah,01247,monroe,MA,physician assistant,236,68.0,28.81,0.0,2014
1902857915,ponce,anibal,01247,north adams,MA,emergency medicine,233,48.0,20.6,0.0,2014
1902857915,ponce,anibal,01247,monroe,MA,emergency medicine,233,48.0,20.6,0.0,2014
1942563499,gilvey,brandon,01247,north adams,MA,physician assistant,1470,0.0,0.0,0.0,2014
1942563499,gilvey,brandon,01247,monroe,MA,physician assistant,1470,0.0,0.0,0.0,2014
1942565304,tullock,clare,01247,north adams,MA,nurse practitioner,1539,20.0,1.3,,2014
1942565304,tullock,clare,01247,monroe,MA,nurse practitioner,1539,20.0,1.3,,2014
1952351744,donovan,paul,01247,north adams,MA,emergency medicine,211,88.0,41.71,0.0,2014
1952351744,donovan,paul,01247,monroe,MA,emergency medicine,211,88.0,41.71,0.0,2014
1982632378,mead,donald,01247,north adams,MA,dentist,104,19.0,18.27,0.0,2014
1982632378,mead,donald,01247,monroe,MA,dentist,104,19.0,18.27,0.0,2014
1982681805,murphy,carrie,01247,north adams,MA,nurse practitioner,3311,106.0,3.2,14.0,2014
1982681805,murphy,carrie,01247,monroe,MA,nurse practitioner,3311,106.0,3.2,14.0,2014
1003896986,gray,bradford,01040,holyoke,MA,general surgery,63,37.0,58.73,0.0,2014
1013075761,reilly,saundra,01040,holyoke,MA,dentist,34,,,0.0,2014
1023089208,lauter,robbie,01040,holyoke,MA,nurse practitioner,6581,347.0,5.27,50.0,2014
1023137080,lalchandani,manohar,01040,holyoke,MA,dentist,58,,,0.0,2014
1033177233,levin,andrew,01040,holyoke,MA,internal medicine,15240,306.0,2.01,64.0,2014
1043289812,abrams,robert,01040,holyoke,MA,pediatric medicine,43,0.0,0.0,0.0,2014
1043494222,subramanyam,kalyani,01040,holyoke,MA,psychiatry,5949,,,0.0,2014
1053379016,johari,piyush,01040,holyoke,MA,psychiatry,2089,,,0.0,2014
1073669255,skawski,elaine,01040,holyoke,MA,nurse practitioner,8578,201.0,2.34,15.0,2014
1083614994,obrien,mary,01040,holyoke,MA,certified nurse midwife,68,0.0,0.0,0.0,2014
1083685127,talati,yeshvant,01040,holyoke,MA,emergency medicine,672,,,0.0,2014
1093047524,beauzile,thevenin,01040,holyoke,MA,internal medicine,7083,376.0,5.31,61.0,2014
1093755522,hession,brian,01040,holyoke,MA,emergency medicine,469,101.0,21.54,0.0,2014
1093785412,billings,stephanie,01040,holyoke,MA,family practice,6655,345.0,5.18,46.0,2014
1093951436,davidson,lucy,01040,holyoke,MA,psychiatry,104,,,0.0,2014
1093985640,wilson,janice,01040,holyoke,MA,nurse practitioner,300,,,0.0,2014
1104007913,harvey,lisa,01040,holyoke,MA,general practice,813,53.0,6.52,14.0,2014
1104082817,chahal,sushila,01040,holyoke,MA,dentist,185,35.0,18.92,0.0,2014
1104096098,vesga,maria,01040,holyoke,MA,dentist,50,0.0,0.0,0.0,2014
1104832401,bradley,helen,01040,holyoke,MA,nurse practitioner,4906,0.0,0.0,0.0,2014
1104887207,graham-brown,alice mary,01040,holyoke,MA,psychiatry,2148,,,,2014
1104931161,norsang,chhewang,01040,holyoke,MA,psychiatry,292,,,0.0,2014
1124458146,magoon,chelsea,01040,holyoke,MA,physician assistant,352,155.0,44.03,0.0,2014
1144485145,roca mattei,ana,01040,holyoke,MA,internal medicine,10021,496.0,4.95,38.0,2014
1154328490,martinez,francis,01040,holyoke,MA,general surgery,196,78.0,39.8,0.0,2014
1154411817,rosenhein,bruce,01040,holyoke,MA,physician assistant,2850,42.0,1.47,0.0,2014
1154471191,bombardier,garry,01040,holyoke,MA,internal medicine,20,,,0.0,2014
1164422432,po,lorenver,01040,holyoke,MA,internal medicine,15078,444.0,2.94,38.0,2014
1164755914,tauscher,julianne,01040,holyoke,MA,nurse practitioner,5418,301.0,5.56,36.0,2014
1174510135,byrne,robert,01040,holyoke,MA,medical oncology,3013,79.0,2.62,,2014
1174575872,mercer,sarah,01040,holyoke,MA,specialist,14,0.0,0.0,0.0,2014
1174693691,chen,minghao,01040,holyoke,MA,dentist,23,,,0.0,2014
1184783235,vonnahme,hans,01040,holyoke,MA,optometry,16,0.0,0.0,0.0,2014
1184937302,hireguntanuru ankalappa,hemanth,01040,holyoke,MA,dentist,149,51.0,34.23,0.0,2014
1194908178,attardi,claudia,01040,holyoke,MA,dentist,12,,,0.0,2014
1225205842,saab-suarez,julieth,01040,holyoke,MA,dentist,24,,,0.0,2014
1235126061,kareem,muhammad,01040,holyoke,MA,neurology,5515,115.0,2.09,22.0,2014
1235135336,bajwa,mohammad,01040,holyoke,MA,internal medicine,15791,848.0,5.37,95.0,2014
1235162124,lu,samuel,01040,holyoke,MA,dentist,325,174.0,53.54,0.0,2014
1235382367,chamani,parisa,01040,holyoke,MA,dentist,42,,,0.0,2014
1245427285,epstein,noah,01040,holyoke,MA,orthopedic surgery,433,328.0,75.75,,2014
1245434232,agarwal,mukesh,01040,holyoke,MA,dentist,118,14.0,11.86,0.0,2014
1245541929,israeli,diana,01040,holyoke,MA,internal medicine,301,17.0,5.65,0.0,2014
1245550623,rousseau,andre,01040,holyoke,MA,dentist,46,,,0.0,2014
1245580745,dahiya,arti,01040,holyoke,MA,dentist,24,,,0.0,2014
1255334116,hulseberg,kevin,01040,holyoke,MA,ophthalmology,2595,0.0,0.0,0.0,2014
1275515322,mazzucco,john,01040,holyoke,MA,general surgery,54,15.0,27.78,0.0,2014
1275566622,ghias,nayyer,01040,holyoke,MA,internal medicine,293,16.0,5.46,0.0,2014
1275599524,o dair,elizabeth,01040,holyoke,MA,family practice,1329,29.0,2.18,,2014
1275603169,newman,anissa,01040,holyoke,MA,physician assistant,234,122.0,52.14,38.0,2014
1275654634,kubisch,colleen,01040,holyoke,MA,certified clinical nurse specialist,89,0.0,0.0,0.0,2014
1275670218,liptak,robert,01040,holyoke,MA,dentist,213,61.0,28.64,0.0,2014
1275791527,jurcsak,jennifer,01040,holyoke,MA,family practice,10811,522.0,4.83,63.0,2014
1285737874,jaffe,kenneth,01040,holyoke,MA,psychiatry,365,,,0.0,2014
1295045615,chute,laurel,01040,holyoke,MA,optometry,44,0.0,0.0,0.0,2014
1295850592,paluch,irena,01040,holyoke,MA,optometry,25,0.0,0.0,0.0,2014
1295860575,onate,beatriz,01040,holyoke,MA,dentist,183,42.0,22.95,0.0,2014
1316292543,kashyap,aditya,01040,holyoke,MA,dentist,40,14.0,35.0,0.0,2014
1316947203,kleinberg,nina,01040,holyoke,MA,certified nurse midwife,27,,,0.0,2014
1336265313,o'donnell,laura,01040,holyoke,MA,nurse practitioner,25,,,0.0,2014
1346256278,bass,joseph,01040,holyoke,MA,emergency medicine,843,30.0,3.56,0.0,2014
1346377454,lafountain,lynda,01040,holyoke,MA,certified clinical nurse specialist,162,0.0,0.0,0.0,2014
1356341242,fine,anne,01040,holyoke,MA,certified nurse midwife,38,,,0.0,2014
1356357222,marfori,joseph,01040,holyoke,MA,emergency medicine,108,20.0,18.52,0.0,2014
1356551071,altamirano,alex,01040,holyoke,MA,psychiatry,831,,,0.0,2014
1366493082,tarail,mary,01040,holyoke,MA,geriatric psychiatry,336,,,0.0,2014
1386797462,chung,mark,01040,holyoke,MA,dentist,364,113.0,31.04,0.0,2014
1396733671,krupa,melanie,01040,holyoke,MA,physician assistant,261,114.0,43.68,32.0,2014
1396870689,sampath,samyuktha,01040,holyoke,MA,dentist,62,0.0,0.0,0.0,2014
1427043082,rhodes,anthony,01040,holyoke,MA,orthopedic surgery,140,43.0,30.71,,2014
1427051374,mintzer,paul,01040,holyoke,MA,ophthalmology,73,0.0,0.0,0.0,2014
1427058098,davidson,elana,01040,holyoke,MA,physician assistant,37,,,0.0,2014
1427058312,frey,jane,01040,holyoke,MA,certified nurse midwife,18,0.0,0.0,0.0,2014
1447342183,snow,kevin,01040,holyoke,MA,internal medicine,21170,726.0,3.43,88.0,2014
1447356589,zaret,owen,01040,holyoke,MA,physician assistant,342,226.0,66.08,,2014
1447358411,swierzewski,john,01040,holyoke,MA,podiatry,293,64.0,21.84,0.0,2014
1457580953,pai,sanjana,01040,holyoke,MA,family practice,6107,166.0,2.72,,2014
1467432773,panitch,deborah,01040,holyoke,MA,general surgery,66,21.0,31.82,0.0,2014
1487601175,adlakha,purnima,01040,holyoke,MA,internal medicine,11075,182.0,1.64,32.0,2014
1487733549,croke,francis,01040,holyoke,MA,internal medicine,6461,182.0,2.82,11.0,2014
1487741757,bombardier,glen,01040,holyoke,MA,internal medicine,4767,106.0,2.22,,2014
1487786794,layman,cary,01040,holyoke,MA,physician assistant,66,,,0.0,2014
1508026733,naik,paulomi,01040,holyoke,MA,dentist,66,20.0,30.3,0.0,2014
1508935024,bertuch,elizabeth,01040,holyoke,MA,certified clinical nurse specialist,1074,,,,2014
1518088905,jayaprakash,krithika,01040,holyoke,MA,dentist,53,,,0.0,2014
1518926377,ross,vanessa,01040,holyoke,MA,certified nurse midwife,42,,,0.0,2014
1518967991,loebel,gretchen,01040,holyoke,MA,obstetrics/gynecology,137,,,0.0,2014
1528024643,levine,stephen,01040,holyoke,MA,family practice,3920,178.0,4.54,69.0,2014
1548230717,swierzewski,stanley,01040,holyoke,MA,urology,3200,249.0,7.78,0.0,2014
1548307531,debian,badri,01040,holyoke,MA,dentist,154,40.0,25.97,0.0,2014
1548395015,williams,susan,01040,holyoke,MA,certified clinical nurse specialist,6122,,,,2014
1558331892,rossi,thomas,01040,holyoke,MA,orthopedic surgery,96,60.0,62.5,0.0,2014
1558415141,aguero,susana,01040,holyoke,MA,dentist,99,,,0.0,2014
1568409662,mateen,zubeena,01040,holyoke,MA,hematology,650,67.0,10.31,38.0,2014
1578551966,hazratji,mohammad,01040,holyoke,MA,neurology,5167,245.0,4.74,31.0,2014
1588769996,lainer,morris,01040,holyoke,MA,internal medicine,8800,602.0,6.84,83.0,2014
1609030931,mirza,nadia,01040,holyoke,MA,dentist,42,,,0.0,2014
1619062965,mohan,dhirendra,01040,holyoke,MA,cardiology,2670,773.0,28.95,84.0,2014
1619136512,molayem,arash,01040,holyoke,MA,dentist,15,,,0.0,2014
1619185097,chandrasekaran,deepa,01040,holyoke,MA,rheumatology,1810,219.0,12.1,25.0,2014
1619383437,bolano,carlos,01040,holyoke,MA,dentist,57,0.0,0.0,0.0,2014
1629061320,hutt,alfred,01040,holyoke,MA,ophthalmology,1724,,,0.0,2014
1629161963,minster,stella,01040,holyoke,MA,dentist,212,49.0,23.11,0.0,2014
1629224126,katz,brian,01040,holyoke,MA,physician assistant,74,44.0,59.46,0.0,2014
1639179542,miller,virginia,01040,holyoke,MA,certified nurse midwife,46,,,0.0,2014
1639188808,fay,nicholas,01040,holyoke,MA,emergency medicine,260,63.0,24.23,0.0,2014
1639192602,sakurai,nao,01040,holyoke,MA,family practice,9442,470.0,4.98,84.0,2014
1639364441,long,sarah,01040,holyoke,MA,nurse practitioner,4259,203.0,4.77,38.0,2014
1649259839,panitch,victor,01040,holyoke,MA,orthopedic surgery,207,167.0,80.68,0.0,2014
1649369133,ackerman,tedd,01040,holyoke,MA,psychiatry,2321,21.0,0.9,,2014
1659323814,zerbe,marc,01040,holyoke,MA,obstetrics/gynecology,90,,,0.0,2014
1669439949,tolley,carolyn,01040,holyoke,MA,internal medicine,153,12.0,7.84,0.0,2014
1669563276,feingold,barry,01040,holyoke,MA,family practice,256,,,0.0,2014
1679543029,allen,jeanne,01040,holyoke,MA,nurse practitioner,8504,383.0,4.5,65.0,2014
1679678080,"dean, jr.",william,01040,holyoke,MA,internal medicine,206,,,0.0,2014
1710025796,winston,liza,01040,holyoke,MA,certified nurse midwife,55,0.0,0.0,0.0,2014
1710987607,levine,marilyn,01040,holyoke,MA,internal medicine,49,0.0,0.0,0.0,2014
1720072655,khatak,kimat,01040,holyoke,MA,internal medicine,8228,248.0,3.01,13.0,2014
1730474172,small,andrew,01040,holyoke,MA,dentist,33,13.0,39.39,,2014
1750718193,scott,john,01040,holyoke,MA,dentist,26,,,0.0,2014
1760466494,aleem,tazeen,01040,holyoke,MA,internal medicine,939,69.0,7.35,,2014
1760529465,rigali,louis,01040,holyoke,MA,dentist,253,60.0,23.72,0.0,2014
1760587174,jolly,jenna,01040,holyoke,MA,nurse practitioner,3705,215.0,5.8,76.0,2014
1770553562,begolli,vanessa,01040,holyoke,MA,internal medicine,4583,340.0,7.42,43.0,2014
1770579369,sheth,nirav,01040,holyoke,MA,cardiology,3815,0.0,0.0,0.0,2014
1770583668,aquilino,kenneth,01040,holyoke,MA,internal medicine,15658,1090.0,6.96,208.0,2014
1780659656,mausel,robert,01040,holyoke,MA,general practice,83,32.0,38.55,,2014
1780666040,chertoff,andrew,01040,holyoke,MA,orthopedic surgery,428,313.0,73.13,,2014
1780698860,culcea,cristina,01040,holyoke,MA,pediatric medicine,19,0.0,0.0,0.0,2014
1780788802,judd,thomas,01040,holyoke,MA,internal medicine,6549,95.0,1.45,0.0,2014
1780789198,munro,alan,01040,holyoke,MA,internal medicine,9072,568.0,6.26,86.0,2014
1790779908,lesser,martin,01040,holyoke,MA,family practice,6516,840.0,12.89,257.0,2014
1790915510,orinda,noreen,01040,holyoke,MA,dentist,19,,,0.0,2014
1801080080,subramanian,hariharan,01040,holyoke,MA,cardiology,177,0.0,0.0,0.0,2014
1811398779,campos vasquez,gloria,01040,holyoke,MA,dentist,12,0.0,0.0,0.0,2014
1821183609,chang,wei-yuan,01040,holyoke,MA,dentist,36,,,0.0,2014
1821419862,peterson,heather,01040,holyoke,MA,physician assistant,12,0.0,0.0,0.0,2014
1841361060,bash,ammar,01040,holyoke,MA,dentist,27,,,0.0,2014
1851324743,yen,richard,01040,holyoke,MA,dentist,159,16.0,10.06,0.0,2014
1851606933,sharma,neeta,01040,holyoke,MA,psychiatry,1992,0.0,0.0,0.0,2014
1861575953,weiss,robert,01040,holyoke,MA,gastroenterology,1399,,,0.0,2014
1861652240,dulala,renuka,01040,holyoke,MA,hematology/oncology,319,,,,2014
1881636520,anson-wonkka,cecilia,01040,holyoke,MA,certified clinical nurse specialist,4074,,,0.0,2014
1881652808,mcadoo,douglas,01040,holyoke,MA,emergency medicine,199,62.0,31.16,0.0,2014
1881694362,norris,mary,01040,holyoke,MA,gastroenterology,801,51.0,6.37,12.0,2014
1881741163,koppelman,claudia,01040,holyoke,MA,internal medicine,3089,162.0,5.24,42.0,2014
1881747608,harakas,angelica,01040,holyoke,MA,certified clinical nurse specialist,8935,,,0.0,2014
1891087052,currie,melanie,01040,holyoke,MA,emergency medicine,309,91.0,29.45,0.0,2014
1891774097,instrum,khaled,01040,holyoke,MA,orthopedic surgery,115,64.0,55.65,0.0,2014
1902091663,sharma,sandeep,01040,holyoke,MA,cardiology,457,,,0.0,2014
1922111798,geffert,leonard,01040,holyoke,MA,podiatry,17,,,0.0,2014
1932155439,upatham,charuvuthi,01040,holyoke,MA,nuclear medicine,11,0.0,0.0,0.0,2014
1932287893,kinnell-rust,holly,01040,holyoke,MA,nurse practitioner,2223,,,0.0,2014
1932370178,roose,robert,01040,holyoke,MA,addiction medicine,506,,,0.0,2014
1942427778,khaleghi,murdoc,01040,holyoke,MA,emergency medicine,340,65.0,19.12,,2014
1952302986,spiro,martha,01040,holyoke,MA,nurse practitioner,167,,,0.0,2014
1962629857,mollins,wendy,01040,holyoke,MA,physician assistant,100,44.0,44.0,0.0,2014
1962843771,shisha,sinan,01040,holyoke,MA,dentist,204,38.0,18.63,0.0,2014
1972561843,clifford,bernard,01040,holyoke,MA,internal medicine,1460,,,0.0,2014
1972757987,kennedy,joanne,01040,holyoke,MA,nurse practitioner,2675,270.0,10.09,28.0,2014
1982803003,nicasio,john,01040,holyoke,MA,endocrinology,2165,0.0,0.0,0.0,2014
1982871497,castro-ovalle,luis,01040,holyoke,MA,dentist,73,,,0.0,2014
1992788442,sivakumar,siva,01040,holyoke,MA,pulmonary disease,519,0.0,0.0,0.0,2014
1003903055,archibald,david,01834,groveland,MA,dentist,46,,,0.0,2014
1093793077,horn,kathleen,01834,groveland,MA,optometry,11,0.0,0.0,0.0,2014
1356466791,darke,william,01834,groveland,MA,dentist,21,,,0.0,2014
1558301663,lambert,nyla,01834,groveland,MA,optometry,12,0.0,0.0,0.0,2014
1801091756,hills paulino,cheryl,01834,groveland,MA,dentist,41,,,0.0,2014
1881992444,mccormack,irene,01834,groveland,MA,nurse practitioner,250,45.0,18.0,,2014
1003905902,ponte,paul,02747,dartmouth,MA,dentist,64,,,0.0,2014
1023258902,rezendes,karen,02747,dartmouth,MA,nurse practitioner,1050,34.0,3.24,,2014
1033131008,bautista,karmina,02747,dartmouth,MA,internal medicine,13317,1307.0,9.81,283.0,2014
1033446166,ferreira,shannon,02747,dartmouth,MA,nurse practitioner,2093,34.0,1.62,0.0,2014
1053316356,adelberg,david,02747,dartmouth,MA,orthopedic surgery,229,90.0,39.3,0.0,2014
1053317263,rivera,jorge,02747,dartmouth,MA,ophthalmology,1955,,,0.0,2014
1053367128,keith,stephen,02747,dartmouth,MA,vascular surgery,728,80.0,10.99,11.0,2014
1063471126,miller,s david,02747,dartmouth,MA,allergy/immunology,618,,,0.0,2014
1063541522,ting,kuei-fu,02747,dartmouth,MA,registered nurse,96,0.0,0.0,0.0,2014
1073580148,chase,rebecca,02747,dartmouth,MA,nurse practitioner,319,26.0,8.15,0.0,2014
1073763082,viera,susana,02747,dartmouth,MA,nurse practitioner,627,299.0,47.69,103.0,2014
1083021000,khatra,gurleen,02747,dartmouth,MA,physician assistant,119,,,,2014
1083041727,allard,alayna,02747,dartmouth,MA,optometry,16,0.0,0.0,0.0,2014
1083657019,fox,richard,02747,dartmouth,MA,physician assistant,224,79.0,35.27,,2014
1083751911,ruffner,justin,02747,dartmouth,MA,dentist,54,,,0.0,2014
